sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-7,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10709,200,1786,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10777,88,1179,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10669,158,2118,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10730,112,1701,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10786,150,1434,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10665,212,2431,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10654,316,2593,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10843,52,938,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10636,490,2662,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10805,144,1904,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10710,159,2144,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,10852,52,1028,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10765,186,2363,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10782,188,2248,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10796,114,2154,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10732,427,2590,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10776,159,2200,false,,,,
