sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-13,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6729,38,845,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6749,35,895,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6735,46,1011,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6739,50,1138,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6804,35,3637,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6741,44,1025,false,,,,
scene-10,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,true,6849,38,3088,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6875,39,870,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6780,38,1088,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6865,38,997,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6740,45,1530,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6885,35,1134,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,true,6877,35,958,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6891,44,871,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6871,58,1308,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6755,39,1711,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6876,45,1095,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6751,54,1712,false,,,,
scene-13,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6769,40,1781,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6683,40,829,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6697,35,830,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6916,38,1196,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6687,50,1061,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6689,44,801,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6717,40,836,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6677,38,1020,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6728,38,812,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6688,45,1001,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,true,6934,35,816,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6924,38,1036,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6699,69,1375,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6935,45,879,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,false,6944,35,1284,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,false,6905,35,2255,false,,,,
scene-14,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6887,69,2157,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6930,100,1482,false,,,,
scene-15,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6703,44,1667,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6950,44,1025,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6766,35,746,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6756,74,942,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6975,38,984,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6752,52,992,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,true,6936,35,1727,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6758,59,911,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6746,38,994,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6833,35,779,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6757,45,917,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,false,6964,35,1734,false,,,,
scene-16,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6946,59,1762,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6837,39,871,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6847,35,844,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6772,39,1133,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6838,45,940,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6839,39,1054,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,true,6797,38,1342,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6827,38,1073,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6768,59,1454,false,,,,
scene-17,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6786,40,1476,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,false,6867,35,873,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6878,38,835,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,crossing,crossing,0,false,6715,42,932,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,coverage_gap,coverage,0,false,6717,44,911,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,containment,containment,0,true,6711,46,1144,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6849,74,1327,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,topology,path,0,true,6716,45,1052,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6731,35,859,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,nearest_offstreet,mixed,0,false,6756,38,849,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,road_misplacement,mixed,0,true,6745,40,869,false,,,,
scene-18,claude-haiku-4-5-20251001,textmap2,blockage,line-intersection,0,false,6853,44,1561,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,nearest,nearest,0,true,6705,38,1275,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,enclosure,mixed,0,false,6727,54,1072,false,,,,
scene-19,claude-haiku-4-5-20251001,textmap2,onstreet,on-street,0,true,6725,35,1724,false,,,,
