sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-7,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21688,1388,10261,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21737,1362,9541,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,21008,473,5715,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,false,21405,947,7905,true,CL-A</closureId>
</invoke>,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21655,1286,19221,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21439,1072,9954,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21745,1208,9725,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21195,710,7132,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21024,431,6033,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21242,721,9671,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,21013,342,4562,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,21016,384,6710,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21883,1311,10655,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21593,1034,8923,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21309,720,7776,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,21227,560,6177,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20868,320,3641,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21215,743,5517,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21968,1299,9776,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21391,755,8738,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21546,934,8302,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21534,1049,6981,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,true,21940,1231,9469,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20994,459,4961,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21651,960,9390,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21646,1189,8037,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21335,850,6619,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,true,21373,816,7373,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,20862,653,5645,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20690,346,4349,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,20698,402,5653,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21646,1131,9929,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21696,1137,7468,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20837,337,11950,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20915,584,5850,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21453,1200,8271,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,21666,1333,9561,false,,,,
